,stop_id,stop_lat,stop_lon,pop_density,median_monthly_shelter_rented,median_monthly_shelter_owned,median_value_owned,gini_after_tax,pct_rent,pct_visible_minority,pct_seniors,pct_multifam,pct_vacant,pct_before1960,pct_limat,pct_licoat,pct_mortgage,pct_owner_rent_burden,pct_owner_ichn,pct_renter_subsidized,pct_renter_rent_burden,pct_renter_ichn,pct_noncitizen,pct_public_transit
3220,14153,43.775638,-79.346345,5718.0,1510.0,1700.0,800000.0,0.278,0.7288888888888889,0.8268755152514426,0.11842105263157894,0.7833698030634574,0.0736842105263158,0.14,0.16399999999999998,0.11900000000000001,0.603,0.37200000000000005,0.162,0.055,0.385,0.36,0.34872217642209397,0.41450777202072536
3221,14152,43.775711,-79.345959,5718.0,1510.0,1700.0,800000.0,0.278,0.7288888888888889,0.8268755152514426,0.11842105263157894,0.7833698030634574,0.0736842105263158,0.14,0.16399999999999998,0.11900000000000001,0.603,0.37200000000000005,0.162,0.055,0.385,0.36,0.34872217642209397,0.41450777202072536
3222,14151,43.775755,-79.345605,5718.0,1510.0,1700.0,800000.0,0.278,0.7288888888888889,0.8268755152514426,0.11842105263157894,0.7833698030634574,0.0736842105263158,0.14,0.16399999999999998,0.11900000000000001,0.603,0.37200000000000005,0.162,0.055,0.385,0.36,0.34872217642209397,0.41450777202072536
3223,9779,43.775794,-79.347104,5718.0,1510.0,1700.0,800000.0,0.278,0.7288888888888889,0.8268755152514426,0.11842105263157894,0.7833698030634574,0.0736842105263158,0.14,0.16399999999999998,0.11900000000000001,0.603,0.37200000000000005,0.162,0.055,0.385,0.36,0.34872217642209397,0.41450777202072536
3224,14150,43.775804,-79.345236,5718.0,1510.0,1700.0,800000.0,0.278,0.7288888888888889,0.8268755152514426,0.11842105263157894,0.7833698030634574,0.0736842105263158,0.14,0.16399999999999998,0.11900000000000001,0.603,0.37200000000000005,0.162,0.055,0.385,0.36,0.34872217642209397,0.41450777202072536
3225,7985,43.772698,-79.448324,8635.6,1480.0,1820.0,800000.0,0.271,0.8733624454148472,0.6774193548387096,0.1580188679245283,0.9192139737991266,0.06060606060606055,0.18995633187772926,0.127,0.078,0.614,0.268,0.16399999999999998,0.08800000000000001,0.33899999999999997,0.28600000000000003,0.3184449958643507,0.4166666666666667
3226,9340,43.771463,-79.454512,8635.6,1480.0,1820.0,800000.0,0.271,0.8733624454148472,0.6774193548387096,0.1580188679245283,0.9192139737991266,0.06060606060606055,0.18995633187772926,0.127,0.078,0.614,0.268,0.16399999999999998,0.08800000000000001,0.33899999999999997,0.28600000000000003,0.3184449958643507,0.4166666666666667
3227,7976,43.772257,-79.450489,8635.6,1480.0,1820.0,800000.0,0.271,0.8733624454148472,0.6774193548387096,0.1580188679245283,0.9192139737991266,0.06060606060606055,0.18995633187772926,0.127,0.078,0.614,0.268,0.16399999999999998,0.08800000000000001,0.33899999999999997,0.28600000000000003,0.3184449958643507,0.4166666666666667
3228,6683,43.762602,-79.44037,8635.6,1480.0,1820.0,800000.0,0.271,0.8733624454148472,0.6774193548387096,0.1580188679245283,0.9192139737991266,0.06060606060606055,0.18995633187772926,0.127,0.078,0.614,0.268,0.16399999999999998,0.08800000000000001,0.33899999999999997,0.28600000000000003,0.3184449958643507,0.4166666666666667
3229,2997,43.765547,-79.441098,8635.6,1480.0,1820.0,800000.0,0.271,0.8733624454148472,0.6774193548387096,0.1580188679245283,0.9192139737991266,0.06060606060606055,0.18995633187772926,0.127,0.078,0.614,0.268,0.16399999999999998,0.08800000000000001,0.33899999999999997,0.28600000000000003,0.3184449958643507,0.4166666666666667
3230,1609,43.768648,-79.441865,8635.6,1480.0,1820.0,800000.0,0.271,0.8733624454148472,0.6774193548387096,0.1580188679245283,0.9192139737991266,0.06060606060606055,0.18995633187772926,0.127,0.078,0.614,0.268,0.16399999999999998,0.08800000000000001,0.33899999999999997,0.28600000000000003,0.3184449958643507,0.4166666666666667
3231,5739,43.770483,-79.44229,8635.6,1480.0,1820.0,800000.0,0.271,0.8733624454148472,0.6774193548387096,0.1580188679245283,0.9192139737991266,0.06060606060606055,0.18995633187772926,0.127,0.078,0.614,0.268,0.16399999999999998,0.08800000000000001,0.33899999999999997,0.28600000000000003,0.3184449958643507,0.4166666666666667
3232,4610,43.772311,-79.442749,8635.6,1480.0,1820.0,800000.0,0.271,0.8733624454148472,0.6774193548387096,0.1580188679245283,0.9192139737991266,0.06060606060606055,0.18995633187772926,0.127,0.078,0.614,0.268,0.16399999999999998,0.08800000000000001,0.33899999999999997,0.28600000000000003,0.3184449958643507,0.4166666666666667
3233,1945,43.773391,-79.443056,8635.6,1480.0,1820.0,800000.0,0.271,0.8733624454148472,0.6774193548387096,0.1580188679245283,0.9192139737991266,0.06060606060606055,0.18995633187772926,0.127,0.078,0.614,0.268,0.16399999999999998,0.08800000000000001,0.33899999999999997,0.28600000000000003,0.3184449958643507,0.4166666666666667
3234,24523,43.737767,-79.535136,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3235,5149,43.737782,-79.529927,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3236,5326,43.737823,-79.529694,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3237,5916,43.738166,-79.539385,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3238,883,43.738874,-79.539217,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3239,8041,43.739021,-79.538944,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3240,1647,43.739191,-79.539595,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3241,9700,43.739757,-79.535765,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3242,8212,43.740185,-79.539566,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3243,6193,43.740369,-79.539904,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3244,9294,43.741466,-79.530633,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3245,5958,43.74154,-79.530848,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3246,3251,43.742618,-79.540119,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3247,10096,43.742865,-79.540501,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3248,7607,43.745407,-79.529314,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3249,1271,43.745714,-79.529601,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3250,8595,43.745851,-79.540889,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3251,1568,43.746053,-79.541212,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3252,9365,43.747195,-79.541201,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3253,8832,43.747641,-79.530249,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3254,2852,43.74799,-79.530999,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3255,7872,43.749441,-79.532558,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3256,7336,43.749539,-79.53298,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3257,5328,43.751047,-79.534451,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3258,5601,43.751265,-79.534408,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3259,2701,43.752754,-79.536043,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3260,7571,43.753006,-79.535911,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3261,3979,43.753081,-79.536653,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3262,8977,43.733887,-79.53842,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3263,2295,43.733919,-79.537904,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3264,1319,43.73481,-79.533737,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3265,2763,43.735517,-79.538468,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3266,7477,43.73566,-79.538805,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3267,1170,43.735717,-79.529808,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3268,4269,43.736314,-79.529568,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3269,6161,43.736355,-79.529315,1935.2,1300.0,1600.0,800000.0,0.24,0.3506849315068493,0.6921692169216922,0.1629162916291629,0.42191780821917807,0.036430834213305174,0.38904109589041097,0.085,0.063,0.603,0.207,0.095,0.039,0.273,0.276,0.15751575157515751,0.20565552699228792
3270,7676,43.787075,-79.417804,3411.3,1660.0,1210.0,1500000.0,0.337,0.37209302325581395,0.6402366863905326,0.19146341463414634,0.304635761589404,0.05391849529780568,0.34219269102990035,0.158,0.122,0.423,0.332,0.131,0.0,0.42,0.27899999999999997,0.2556213017751479,0.29838709677419356
3271,4271,43.787152,-79.417538,3411.3,1660.0,1210.0,1500000.0,0.337,0.37209302325581395,0.6402366863905326,0.19146341463414634,0.304635761589404,0.05391849529780568,0.34219269102990035,0.158,0.122,0.423,0.332,0.131,0.0,0.42,0.27899999999999997,0.2556213017751479,0.29838709677419356
3272,2611,43.787839,-79.432814,3411.3,1660.0,1210.0,1500000.0,0.337,0.37209302325581395,0.6402366863905326,0.19146341463414634,0.304635761589404,0.05391849529780568,0.34219269102990035,0.158,0.122,0.423,0.332,0.131,0.0,0.42,0.27899999999999997,0.2556213017751479,0.29838709677419356
3273,9793,43.787995,-79.432986,3411.3,1660.0,1210.0,1500000.0,0.337,0.37209302325581395,0.6402366863905326,0.19146341463414634,0.304635761589404,0.05391849529780568,0.34219269102990035,0.158,0.122,0.423,0.332,0.131,0.0,0.42,0.27899999999999997,0.2556213017751479,0.29838709677419356
3274,1156,43.788704,-79.43586,3411.3,1660.0,1210.0,1500000.0,0.337,0.37209302325581395,0.6402366863905326,0.19146341463414634,0.304635761589404,0.05391849529780568,0.34219269102990035,0.158,0.122,0.423,0.332,0.131,0.0,0.42,0.27899999999999997,0.2556213017751479,0.29838709677419356
3275,4818,43.788721,-79.433252,3411.3,1660.0,1210.0,1500000.0,0.337,0.37209302325581395,0.6402366863905326,0.19146341463414634,0.304635761589404,0.05391849529780568,0.34219269102990035,0.158,0.122,0.423,0.332,0.131,0.0,0.42,0.27899999999999997,0.2556213017751479,0.29838709677419356
3276,8913,43.789617,-79.433211,3411.3,1660.0,1210.0,1500000.0,0.337,0.37209302325581395,0.6402366863905326,0.19146341463414634,0.304635761589404,0.05391849529780568,0.34219269102990035,0.158,0.122,0.423,0.332,0.131,0.0,0.42,0.27899999999999997,0.2556213017751479,0.29838709677419356
3277,24178,43.79041,-79.418335,3411.3,1660.0,1210.0,1500000.0,0.337,0.37209302325581395,0.6402366863905326,0.19146341463414634,0.304635761589404,0.05391849529780568,0.34219269102990035,0.158,0.122,0.423,0.332,0.131,0.0,0.42,0.27899999999999997,0.2556213017751479,0.29838709677419356
3278,290,43.783607,-79.433593,3411.3,1660.0,1210.0,1500000.0,0.337,0.37209302325581395,0.6402366863905326,0.19146341463414634,0.304635761589404,0.05391849529780568,0.34219269102990035,0.158,0.122,0.423,0.332,0.131,0.0,0.42,0.27899999999999997,0.2556213017751479,0.29838709677419356
3279,4860,43.784131,-79.431237,3411.3,1660.0,1210.0,1500000.0,0.337,0.37209302325581395,0.6402366863905326,0.19146341463414634,0.304635761589404,0.05391849529780568,0.34219269102990035,0.158,0.122,0.423,0.332,0.131,0.0,0.42,0.27899999999999997,0.2556213017751479,0.29838709677419356
3280,6354,43.784196,-79.431492,3411.3,1660.0,1210.0,1500000.0,0.337,0.37209302325581395,0.6402366863905326,0.19146341463414634,0.304635761589404,0.05391849529780568,0.34219269102990035,0.158,0.122,0.423,0.332,0.131,0.0,0.42,0.27899999999999997,0.2556213017751479,0.29838709677419356
3281,9812,43.784461,-79.431457,3411.3,1660.0,1210.0,1500000.0,0.337,0.37209302325581395,0.6402366863905326,0.19146341463414634,0.304635761589404,0.05391849529780568,0.34219269102990035,0.158,0.122,0.423,0.332,0.131,0.0,0.42,0.27899999999999997,0.2556213017751479,0.29838709677419356
3282,10316,43.784883,-79.427732,3411.3,1660.0,1210.0,1500000.0,0.337,0.37209302325581395,0.6402366863905326,0.19146341463414634,0.304635761589404,0.05391849529780568,0.34219269102990035,0.158,0.122,0.423,0.332,0.131,0.0,0.42,0.27899999999999997,0.2556213017751479,0.29838709677419356
3283,8114,43.785736,-79.42395,3411.3,1660.0,1210.0,1500000.0,0.337,0.37209302325581395,0.6402366863905326,0.19146341463414634,0.304635761589404,0.05391849529780568,0.34219269102990035,0.158,0.122,0.423,0.332,0.131,0.0,0.42,0.27899999999999997,0.2556213017751479,0.29838709677419356
3284,4998,43.786105,-79.432148,3411.3,1660.0,1210.0,1500000.0,0.337,0.37209302325581395,0.6402366863905326,0.19146341463414634,0.304635761589404,0.05391849529780568,0.34219269102990035,0.158,0.122,0.423,0.332,0.131,0.0,0.42,0.27899999999999997,0.2556213017751479,0.29838709677419356
3285,8322,43.786246,-79.421537,3411.3,1660.0,1210.0,1500000.0,0.337,0.37209302325581395,0.6402366863905326,0.19146341463414634,0.304635761589404,0.05391849529780568,0.34219269102990035,0.158,0.122,0.423,0.332,0.131,0.0,0.42,0.27899999999999997,0.2556213017751479,0.29838709677419356
3286,9473,43.786247,-79.432353,3411.3,1660.0,1210.0,1500000.0,0.337,0.37209302325581395,0.6402366863905326,0.19146341463414634,0.304635761589404,0.05391849529780568,0.34219269102990035,0.158,0.122,0.423,0.332,0.131,0.0,0.42,0.27899999999999997,0.2556213017751479,0.29838709677419356
3287,2453,43.786718,-79.41949,3411.3,1660.0,1210.0,1500000.0,0.337,0.37209302325581395,0.6402366863905326,0.19146341463414634,0.304635761589404,0.05391849529780568,0.34219269102990035,0.158,0.122,0.423,0.332,0.131,0.0,0.42,0.27899999999999997,0.2556213017751479,0.29838709677419356
3288,2552,43.753316,-79.179952,1901.0,1530.0,1680.0,1000000.0,0.267,0.25360230547550433,0.33141542002301494,0.2702702702702703,0.26900584795321636,0.028993746446844826,0.34293948126801155,0.057999999999999996,0.040999999999999995,0.552,0.18100000000000002,0.055,0.0,0.523,0.368,0.05868814729574223,0.1724137931034483
3289,5659,43.753468,-79.179805,1901.0,1530.0,1680.0,1000000.0,0.267,0.25360230547550433,0.33141542002301494,0.2702702702702703,0.26900584795321636,0.028993746446844826,0.34293948126801155,0.057999999999999996,0.040999999999999995,0.552,0.18100000000000002,0.055,0.0,0.523,0.368,0.05868814729574223,0.1724137931034483
3290,1692,43.75464,-79.180318,1901.0,1530.0,1680.0,1000000.0,0.267,0.25360230547550433,0.33141542002301494,0.2702702702702703,0.26900584795321636,0.028993746446844826,0.34293948126801155,0.057999999999999996,0.040999999999999995,0.552,0.18100000000000002,0.055,0.0,0.523,0.368,0.05868814729574223,0.1724137931034483
3291,6359,43.754973,-79.180689,1901.0,1530.0,1680.0,1000000.0,0.267,0.25360230547550433,0.33141542002301494,0.2702702702702703,0.26900584795321636,0.028993746446844826,0.34293948126801155,0.057999999999999996,0.040999999999999995,0.552,0.18100000000000002,0.055,0.0,0.523,0.368,0.05868814729574223,0.1724137931034483
3292,6428,43.747659,-79.199145,1901.0,1530.0,1680.0,1000000.0,0.267,0.25360230547550433,0.33141542002301494,0.2702702702702703,0.26900584795321636,0.028993746446844826,0.34293948126801155,0.057999999999999996,0.040999999999999995,0.552,0.18100000000000002,0.055,0.0,0.523,0.368,0.05868814729574223,0.1724137931034483
3293,9437,43.747927,-79.197076,1901.0,1530.0,1680.0,1000000.0,0.267,0.25360230547550433,0.33141542002301494,0.2702702702702703,0.26900584795321636,0.028993746446844826,0.34293948126801155,0.057999999999999996,0.040999999999999995,0.552,0.18100000000000002,0.055,0.0,0.523,0.368,0.05868814729574223,0.1724137931034483
3294,5081,43.748358,-79.195734,1901.0,1530.0,1680.0,1000000.0,0.267,0.25360230547550433,0.33141542002301494,0.2702702702702703,0.26900584795321636,0.028993746446844826,0.34293948126801155,0.057999999999999996,0.040999999999999995,0.552,0.18100000000000002,0.055,0.0,0.523,0.368,0.05868814729574223,0.1724137931034483
3295,6582,43.748713,-79.193517,1901.0,1530.0,1680.0,1000000.0,0.267,0.25360230547550433,0.33141542002301494,0.2702702702702703,0.26900584795321636,0.028993746446844826,0.34293948126801155,0.057999999999999996,0.040999999999999995,0.552,0.18100000000000002,0.055,0.0,0.523,0.368,0.05868814729574223,0.1724137931034483
3296,4273,43.748725,-79.193975,1901.0,1530.0,1680.0,1000000.0,0.267,0.25360230547550433,0.33141542002301494,0.2702702702702703,0.26900584795321636,0.028993746446844826,0.34293948126801155,0.057999999999999996,0.040999999999999995,0.552,0.18100000000000002,0.055,0.0,0.523,0.368,0.05868814729574223,0.1724137931034483
3297,719,43.749505,-79.190293,1901.0,1530.0,1680.0,1000000.0,0.267,0.25360230547550433,0.33141542002301494,0.2702702702702703,0.26900584795321636,0.028993746446844826,0.34293948126801155,0.057999999999999996,0.040999999999999995,0.552,0.18100000000000002,0.055,0.0,0.523,0.368,0.05868814729574223,0.1724137931034483
3298,14939,43.749566,-79.18956,1901.0,1530.0,1680.0,1000000.0,0.267,0.25360230547550433,0.33141542002301494,0.2702702702702703,0.26900584795321636,0.028993746446844826,0.34293948126801155,0.057999999999999996,0.040999999999999995,0.552,0.18100000000000002,0.055,0.0,0.523,0.368,0.05868814729574223,0.1724137931034483
3299,6673,43.750205,-79.187147,1901.0,1530.0,1680.0,1000000.0,0.267,0.25360230547550433,0.33141542002301494,0.2702702702702703,0.26900584795321636,0.028993746446844826,0.34293948126801155,0.057999999999999996,0.040999999999999995,0.552,0.18100000000000002,0.055,0.0,0.523,0.368,0.05868814729574223,0.1724137931034483
3300,9239,43.750274,-79.186319,1901.0,1530.0,1680.0,1000000.0,0.267,0.25360230547550433,0.33141542002301494,0.2702702702702703,0.26900584795321636,0.028993746446844826,0.34293948126801155,0.057999999999999996,0.040999999999999995,0.552,0.18100000000000002,0.055,0.0,0.523,0.368,0.05868814729574223,0.1724137931034483
3301,1064,43.751101,-79.183093,1901.0,1530.0,1680.0,1000000.0,0.267,0.25360230547550433,0.33141542002301494,0.2702702702702703,0.26900584795321636,0.028993746446844826,0.34293948126801155,0.057999999999999996,0.040999999999999995,0.552,0.18100000000000002,0.055,0.0,0.523,0.368,0.05868814729574223,0.1724137931034483
3302,5843,43.751318,-79.182964,1901.0,1530.0,1680.0,1000000.0,0.267,0.25360230547550433,0.33141542002301494,0.2702702702702703,0.26900584795321636,0.028993746446844826,0.34293948126801155,0.057999999999999996,0.040999999999999995,0.552,0.18100000000000002,0.055,0.0,0.523,0.368,0.05868814729574223,0.1724137931034483
3303,10142,43.741584,-79.225483,4795.4,1120.0,1740.0,800000.0,0.312,0.6286231884057971,0.754325259515571,0.1629175187457396,0.72875226039783,0.04858718125430739,0.1956521739130435,0.201,0.12300000000000001,0.639,0.307,0.172,0.434,0.254,0.33899999999999997,0.1453287197231834,0.30071599045346065
3304,24343,43.74179,-79.225649,4795.4,1120.0,1740.0,800000.0,0.312,0.6286231884057971,0.754325259515571,0.1629175187457396,0.72875226039783,0.04858718125430739,0.1956521739130435,0.201,0.12300000000000001,0.639,0.307,0.172,0.434,0.254,0.33899999999999997,0.1453287197231834,0.30071599045346065
3305,7424,43.742332,-79.222161,4795.4,1120.0,1740.0,800000.0,0.312,0.6286231884057971,0.754325259515571,0.1629175187457396,0.72875226039783,0.04858718125430739,0.1956521739130435,0.201,0.12300000000000001,0.639,0.307,0.172,0.434,0.254,0.33899999999999997,0.1453287197231834,0.30071599045346065
3306,1933,43.742641,-79.221935,4795.4,1120.0,1740.0,800000.0,0.312,0.6286231884057971,0.754325259515571,0.1629175187457396,0.72875226039783,0.04858718125430739,0.1956521739130435,0.201,0.12300000000000001,0.639,0.307,0.172,0.434,0.254,0.33899999999999997,0.1453287197231834,0.30071599045346065
3307,322,43.743168,-79.219635,4795.4,1120.0,1740.0,800000.0,0.312,0.6286231884057971,0.754325259515571,0.1629175187457396,0.72875226039783,0.04858718125430739,0.1956521739130435,0.201,0.12300000000000001,0.639,0.307,0.172,0.434,0.254,0.33899999999999997,0.1453287197231834,0.30071599045346065
3308,6684,43.743397,-79.219195,4795.4,1120.0,1740.0,800000.0,0.312,0.6286231884057971,0.754325259515571,0.1629175187457396,0.72875226039783,0.04858718125430739,0.1956521739130435,0.201,0.12300000000000001,0.639,0.307,0.172,0.434,0.254,0.33899999999999997,0.1453287197231834,0.30071599045346065
3309,3141,43.745213,-79.219916,4795.4,1120.0,1740.0,800000.0,0.312,0.6286231884057971,0.754325259515571,0.1629175187457396,0.72875226039783,0.04858718125430739,0.1956521739130435,0.201,0.12300000000000001,0.639,0.307,0.172,0.434,0.254,0.33899999999999997,0.1453287197231834,0.30071599045346065
