,AREA_NA7,stop_id,pop_density,avg_monthly_shelter_rented,avg_monthly_shelter_owned,avg_value_owned,gini_after_tax,pct_rent,pct_visible_minority,pct_seniors,pct_multifam,pct_vacant,pct_before1960,pct_limat,pct_licoat,pct_mortgage,pct_owner_rent_burden,pct_owner_ichn,pct_renter_subsidized,pct_renter_rent_burden,pct_renter_ichn,pct_noncitizen,pct_public_transit
6668,Yorkdale-Glen Park,4106,5189.223076923076,1437.8461538461538,1802.3076923076924,1077230.7692307692,0.2990769230769231,0.47824101019278736,0.489469484006091,0.17086186212226948,0.6048236589314323,0.05545152725716064,0.33831671613651937,0.11123076923076923,0.07230769230769231,0.526076923076923,0.23592307692307693,0.1163076923076923,0.10653846153846154,0.3596153846153846,0.30169230769230765,0.1892419838778684,0.30845713568727806
6669,Yorkdale-Glen Park,4914,5189.223076923076,1437.8461538461538,1802.3076923076924,1077230.7692307692,0.2990769230769231,0.47824101019278736,0.489469484006091,0.17086186212226948,0.6048236589314323,0.05545152725716064,0.33831671613651937,0.11123076923076923,0.07230769230769231,0.526076923076923,0.23592307692307693,0.1163076923076923,0.10653846153846154,0.3596153846153846,0.30169230769230765,0.1892419838778684,0.30845713568727806
6670,Yorkdale-Glen Park,3302,5189.223076923076,1437.8461538461538,1802.3076923076924,1077230.7692307692,0.2990769230769231,0.47824101019278736,0.489469484006091,0.17086186212226948,0.6048236589314323,0.05545152725716064,0.33831671613651937,0.11123076923076923,0.07230769230769231,0.526076923076923,0.23592307692307693,0.1163076923076923,0.10653846153846154,0.3596153846153846,0.30169230769230765,0.1892419838778684,0.30845713568727806
6671,Yorkdale-Glen Park,15313,5189.223076923076,1437.8461538461538,1802.3076923076924,1077230.7692307692,0.2990769230769231,0.47824101019278736,0.489469484006091,0.17086186212226948,0.6048236589314323,0.05545152725716064,0.33831671613651937,0.11123076923076923,0.07230769230769231,0.526076923076923,0.23592307692307693,0.1163076923076923,0.10653846153846154,0.3596153846153846,0.30169230769230765,0.1892419838778684,0.30845713568727806
6672,Brookhaven-Amesbury,3208,5313.26,1231.5,1685.6,971600.0,0.2797,0.557067830713698,0.6077807387062282,0.16421383205163648,0.6240603321051241,0.05534637685931034,0.3696371256248136,0.1421,0.0818,0.5182,0.2162,0.11200000000000002,0.1883,0.3385,0.3566,0.176942466491449,0.29099944948554146
6673,Brookhaven-Amesbury,7781,5313.26,1231.5,1685.6,971600.0,0.2797,0.557067830713698,0.6077807387062282,0.16421383205163648,0.6240603321051241,0.05534637685931034,0.3696371256248136,0.1421,0.0818,0.5182,0.2162,0.11200000000000002,0.1883,0.3385,0.3566,0.176942466491449,0.29099944948554146
6674,Brookhaven-Amesbury,1858,5313.26,1231.5,1685.6,971600.0,0.2797,0.557067830713698,0.6077807387062282,0.16421383205163648,0.6240603321051241,0.05534637685931034,0.3696371256248136,0.1421,0.0818,0.5182,0.2162,0.11200000000000002,0.1883,0.3385,0.3566,0.176942466491449,0.29099944948554146
6675,Brookhaven-Amesbury,7313,5313.26,1231.5,1685.6,971600.0,0.2797,0.557067830713698,0.6077807387062282,0.16421383205163648,0.6240603321051241,0.05534637685931034,0.3696371256248136,0.1421,0.0818,0.5182,0.2162,0.11200000000000002,0.1883,0.3385,0.3566,0.176942466491449,0.29099944948554146
6676,Brookhaven-Amesbury,6273,5313.26,1231.5,1685.6,971600.0,0.2797,0.557067830713698,0.6077807387062282,0.16421383205163648,0.6240603321051241,0.05534637685931034,0.3696371256248136,0.1421,0.0818,0.5182,0.2162,0.11200000000000002,0.1883,0.3385,0.3566,0.176942466491449,0.29099944948554146
6677,Brookhaven-Amesbury,9750,5313.26,1231.5,1685.6,971600.0,0.2797,0.557067830713698,0.6077807387062282,0.16421383205163648,0.6240603321051241,0.05534637685931034,0.3696371256248136,0.1421,0.0818,0.5182,0.2162,0.11200000000000002,0.1883,0.3385,0.3566,0.176942466491449,0.29099944948554146
